Restaurant ID,Restaurant name,Order ID,Subtotal,Delivery fee,Total taxes,Total,Payment method,Fulfillment date (YYYY-MM-DD),Fulfillment time,Service fees on subtotal
402982,McDonald's,558877094,29.92,0,1.5,35.06,ONLINE,2022-08-26,21:11,3.29
402982,McDonald's,559254984,32.53,0,1.63,37.74,ONLINE,2022-08-27,14:25,3.58
402982,McDonald's,559314114,27.15,0,1.36,31.5,CASH,2022-08-27,15:57,2.99
402982,McDonald's,559509667,14.65,4.5,0.73,25.79,ONLINE,2022-08-27,21:44,1.61
402982,McDonald's,559796105,10.86,4.5,0.54,17.77,ONLINE,2022-08-28,12:40,1.19
402982,McDonald's,559956586,42.87,0,2.14,57.19,ONLINE,2022-08-28,17:00,4.72
402982,McDonald's,559969610,18.37,4.5,0.92,25.81,CASH,2022-08-28,17:21,2.02
402982,McDonald's,559970471,5.18,4.5,0.26,10.51,CASH,2022-08-28,17:17,0.57
402982,McDonald's,559990849,40.04,0,2,46.44,CARD,2022-08-28,17:55,4.4
402982,McDonald's,560035401,51.3,0,2.57,59.51,ONLINE,2022-08-28,20:16,5.64
402982,McDonald's,560072496,16.18,4.5,0.81,23.27,ONLINE,2022-08-28,21:27,1.78
402982,McDonald's,560277660,41.4,0,2.07,48.02,CARD,2022-08-29,11:59,4.55
402982,McDonald's,560288089,32.66,0,1.63,41,ONLINE,2022-08-29,12:09,3.59
402982,McDonald's,560395339,21.17,4.5,1.06,34.87,ONLINE,2022-08-29,16:28,2.33
402982,McDonald's,560508167,15.88,4.5,0.79,22.92,ONLINE,2022-08-29,22:10,1.75
402982,McDonald's,560742097,27.45,0,1.37,35.02,ONLINE,2022-08-30,12:49,3.02
402982,McDonald's,560755607,13.47,4.5,0.67,25.12,ONLINE,2022-08-30,13:16,1.48
402982,McDonald's,560815380,15.98,4.5,0.8,23.04,CASH,2022-08-30,15:20,1.76
402982,McDonald's,560858006,10.28,4.5,0.51,16.42,CARD,2022-08-30,17:02,1.13
402982,McDonald's,560887766,39.2,0,1.96,45.47,CARD,2022-08-30,18:09,4.31
402982,McDonald's,560907288,32.73,0,1.64,39.49,ONLINE,2022-08-30,18:54,3.6
402982,McDonald's,560944292,25.48,0,1.27,29.55,CARD,2022-08-30,20:53,2.8
402982,McDonald's,560954489,42.12,0,2.11,48.86,ONLINE,2022-08-30,21:56,4.63
402982,McDonald's,561246316,3.58,4.5,0.18,8.65,CARD,2022-08-31,14:21,0.39
402982,McDonald's,561299120,33.7,0,1.69,44.1,ONLINE,2022-08-31,16:20,3.71
402982,McDonald's,561303046,6.89,4.5,0.34,12.49,CASH,2022-08-31,16:26,0.76
402982,McDonald's,561340231,32.74,0,1.64,41.78,ONLINE,2022-08-31,17:40,3.6
402982,McDonald's,561358750,25.15,0,1.26,32.18,ONLINE,2022-08-31,18:16,2.77
402982,McDonald's,561679542,10.88,4.5,0.54,19.69,ONLINE,2022-09-01,12:38,1.2
402982,McDonald's,561784690,14.37,4.5,0.72,21.17,CASH,2022-09-01,16:24,1.58
402982,McDonald's,561799435,32.45,0,1.62,37.64,CARD,2022-09-01,16:45,3.57
402982,McDonald's,561817634,34.57,0,1.73,42.1,PayPal,2022-09-01,17:21,3.8
402982,McDonald's,561859255,32.54,0,1.63,37.75,CARD,2022-09-01,18:37,3.58
402982,McDonald's,561880882,25.86,0,1.29,29.99,CARD,2022-09-01,19:27,2.84
402982,McDonald's,562293276,15.58,4.5,0.78,22.57,ONLINE,2022-09-02,14:16,1.71
402982,McDonald's,562296885,10.88,4.5,0.54,17.12,CASH,2022-09-02,14:21,1.2
402982,McDonald's,562334947,13.89,4.5,0.69,22.67,ONLINE,2022-09-02,15:28,1.53
402982,McDonald's,562387885,27.67,0,1.38,32.09,CASH,2022-09-02,16:48,3.04
402982,McDonald's,562404594,12.54,4.5,0.63,19.05,ONLINE,2022-09-02,17:06,1.38
402982,McDonald's,562575557,10.59,4.5,0.53,16.78,ONLINE,2022-09-03,13:18,1.16
402982,McDonald's,562771755,26.55,0,1.33,30.8,CARD,2022-09-03,11:11,2.92
402982,McDonald's,562827844,42.04,0,2.1,48.76,CARD,2022-09-03,12:09,4.62
402982,McDonald's,562830053,26.63,0,1.33,30.89,CASH,2022-09-03,12:06,2.93
402982,McDonald's,562848166,31.11,0,1.56,36.09,CARD,2022-09-03,12:26,3.42
402982,McDonald's,563019782,13.89,4.5,0.69,22.67,ONLINE,2022-09-03,16:49,1.53
402982,McDonald's,563055019,22.86,4.5,1.14,31.01,ONLINE,2022-09-03,17:38,2.51
402982,McDonald's,563167718,13.88,4.5,0.69,23.69,ONLINE,2022-09-03,21:15,1.53
402982,McDonald's,563488909,23.15,4.5,1.16,34.5,ONLINE,2022-09-04,13:29,2.55
402982,McDonald's,563495123,27.46,0,1.37,31.85,CARD,2022-09-04,13:26,3.02
402982,McDonald's,563593739,15.39,4.5,0.77,22.35,ONLINE,2022-09-04,16:21,1.69
402982,McDonald's,563610555,21.18,4.5,1.06,29.07,CARD,2022-09-04,16:57,2.33
402982,McDonald's,563622364,25.39,0,1.27,33.87,PayPal,2022-09-04,17:06,2.79
402982,McDonald's,563701884,10.29,4.5,0.51,16.43,CARD,2022-09-04,19:15,1.13
402982,McDonald's,563750874,45.33,0,2.27,57.59,PayPal,2022-09-04,22:07,4.99
402982,McDonald's,563905153,25.2,0,1.26,29.23,CARD,2022-09-05,10:49,2.77
402982,McDonald's,563983758,31.22,0,1.56,41.64,ONLINE,2022-09-05,13:32,3.43
402982,McDonald's,564035928,12.25,4.5,0.61,18.71,ONLINE,2022-09-05,15:08,1.35
402982,McDonald's,564054202,13.89,4.5,0.69,20.61,ONLINE,2022-09-05,15:46,1.53
402982,McDonald's,564126520,12.44,4.5,0.62,18.93,CASH,2022-09-05,18:12,1.37
402982,McDonald's,564132097,5.29,4.5,0.26,13.63,ONLINE,2022-09-05,18:18,0.58
402982,McDonald's,564411887,28.76,0,1.44,33.36,CASH,2022-09-06,12:59,3.16
402982,McDonald's,564416862,32.23,0,1.61,37.39,ONLINE,2022-09-06,13:09,3.55
402982,McDonald's,564430221,22.68,4.5,1.13,30.8,CARD,2022-09-06,13:37,2.49
402982,McDonald's,564495385,5.29,4.5,0.26,10.63,CARD,2022-09-06,16:14,0.58
402982,McDonald's,564569304,31.16,0,1.56,36.15,CASH,2022-09-06,19:17,3.43
402982,McDonald's,564581899,34.02,0,1.7,44.46,ONLINE,2022-09-06,20:01,3.74
402982,McDonald's,564695456,12.16,4.5,0.61,21.4,ONLINE,2022-09-07,10:40,1.34
402982,McDonald's,564788379,19.75,4.5,0.99,27.41,CASH,2022-09-07,11:06,2.17
402982,McDonald's,564818669,23.58,4.5,1.18,36.85,ONLINE,2022-09-07,12:06,2.59
402982,McDonald's,564837083,28.57,0,1.43,33.14,CASH,2022-09-07,12:41,3.14
402982,McDonald's,564901835,13.89,4.5,0.69,22.67,ONLINE,2022-09-07,15:15,1.53
402982,McDonald's,564926332,9.38,4.5,0.47,15.38,CASH,2022-09-07,16:16,1.03
402982,McDonald's,564990585,13.37,4.5,0.67,20.01,CASH,2022-09-07,18:20,1.47
402982,McDonald's,565051291,26.96,0,1.35,31.28,CASH,2022-09-07,21:33,2.97
402982,McDonald's,565053903,25.17,0,1.26,29.2,ONLINE,2022-09-07,21:51,2.77
402982,McDonald's,565286442,25.17,0,1.26,29.2,CASH,2022-09-08,12:28,2.77
402982,McDonald's,565331017,37.75,0,1.89,43.79,CARD,2022-09-08,13:59,4.15
402982,McDonald's,565371929,13.49,4.5,0.67,22.15,ONLINE,2022-09-08,15:39,1.48
402982,McDonald's,565430139,21.04,4.5,1.05,28.9,CARD,2022-09-08,17:40,2.31
402982,McDonald's,565455446,31.66,0,1.58,42.72,ONLINE,2022-09-08,18:38,3.48
402982,McDonald's,565888687,35.76,0,1.79,41.48,CASH,2022-09-09,14:40,3.93
402982,McDonald's,565931136,13.49,4.5,0.67,22.15,ONLINE,2022-09-09,15:50,1.48
402982,McDonald's,565931253,18.67,4.5,0.93,26.15,CARD,2022-09-09,15:50,2.05
402982,McDonald's,566004027,42.73,0,2.14,53.04,ONLINE,2022-09-09,17:40,4.7
402982,McDonald's,566013766,26.44,0,1.32,30.67,CASH,2022-09-09,18:08,2.91
402982,McDonald's,566089212,22.13,4.5,1.11,32.68,ONLINE,2022-09-09,20:02,2.43
402982,McDonald's,566093877,35.88,0,1.79,41.62,ONLINE,2022-09-09,20:07,3.95
402982,McDonald's,566104961,20.78,4.5,1.04,28.61,CASH,2022-09-09,20:27,2.29
402982,McDonald's,566115944,9.08,4.5,0.45,18.34,ONLINE,2022-09-09,21:08,1
402982,McDonald's,566362363,20.65,4.5,1.03,28.45,CARD,2022-09-10,11:17,2.27
402982,McDonald's,566476671,11.78,4.5,0.59,18.17,CASH,2022-09-10,14:08,1.3
402982,McDonald's,566500242,6.18,4.5,0.31,11.67,CASH,2022-09-10,16:25,0.68
402982,McDonald's,566511682,19.17,4.5,0.96,26.74,ONLINE,2022-09-10,15:08,2.11
402982,McDonald's,566542272,13.49,4.5,0.67,22.15,ONLINE,2022-09-10,15:56,1.48
402982,McDonald's,566591093,26.07,0,1.3,32.24,PayPal,2022-09-10,17:06,2.87
402982,McDonald's,566593050,41.85,0,2.09,52.91,PayPal,2022-09-10,17:15,4.6
402982,McDonald's,566612386,53.81,0,2.69,67.88,PayPal,2022-09-10,17:57,5.92
402982,McDonald's,566731386,23.52,4.5,1.18,31.79,CARD,2022-09-10,21:57,2.59
402982,McDonald's,566883731,15.44,4.5,0.77,26.44,PayPal,2022-09-11,10:36,1.7
402982,McDonald's,566918907,35.71,0,1.79,41.43,CARD,2022-09-11,10:43,3.93
402982,McDonald's,567048555,53.64,0,2.68,62.22,CARD,2022-09-11,14:07,5.9
402982,McDonald's,567061827,6.38,4.5,0.32,11.9,CASH,2022-09-11,14:31,0.7
402982,McDonald's,567096706,33.76,0,1.69,39.16,CARD,2022-09-11,15:37,3.71
402982,McDonald's,567108662,13.49,4.5,0.67,22.15,ONLINE,2022-09-11,15:50,1.48
402982,McDonald's,567132191,31.67,0,1.58,36.73,CARD,2022-09-11,16:43,3.48
402982,McDonald's,567177511,36.32,0,1.82,46.35,ONLINE,2022-09-11,17:59,4
402982,McDonald's,567185259,29.22,0,1.46,33.89,CARD,2022-09-11,18:04,3.21
402982,McDonald's,567242625,28.58,0,1.43,33.15,CARD,2022-09-11,20:24,3.14
402982,McDonald's,567522496,13.49,4.5,0.67,22.36,ONLINE,2022-09-12,15:30,1.48
402982,McDonald's,567576052,31.63,0,1.58,40.69,PayPal,2022-09-12,17:50,3.48
402982,McDonald's,567586418,13.47,4.5,0.67,20.12,CARD,2022-09-12,20:02,1.48
402982,McDonald's,567947131,13.49,4.5,0.67,22.15,ONLINE,2022-09-13,16:44,1.48
402982,McDonald's,568043273,39.81,0,1.99,46.18,ONLINE,2022-09-13,21:52,4.38
402982,McDonald's,568247283,6.38,4.5,0.32,13.69,ONLINE,2022-09-14,11:50,0.7
402982,McDonald's,568345288,13.89,4.5,0.69,22.67,ONLINE,2022-09-14,15:30,1.53
402982,McDonald's,568648898,45.42,0,2.27,52.69,CASH,2022-09-15,19:10,5
402982,McDonald's,568710853,17.44,4.5,0.87,24.98,ONLINE,2022-09-15,12:16,1.92
402982,McDonald's,568770219,35.05,0,1.75,40.66,CARD,2022-09-16,12:34,3.86
402982,McDonald's,568802554,13.89,4.5,0.69,22.67,ONLINE,2022-09-15,15:33,1.53
402982,McDonald's,568846755,18.37,4.5,0.92,25.81,CARD,2022-09-15,17:01,2.02
402982,McDonald's,568865639,17.37,4.5,0.87,24.65,CASH,2022-09-15,17:44,1.91
402982,McDonald's,568937958,35.98,0,1.8,41.74,CARD,2022-09-15,20:46,3.96
402982,McDonald's,569204757,7.97,4.5,0.4,15.68,ONLINE,2022-09-16,11:27,0.88
402982,McDonald's,569422662,35.94,0,1.8,41.69,CARD,2022-09-16,17:06,3.95
402982,McDonald's,569475822,26.17,0,1.31,30.36,CARD,2022-09-16,18:21,2.88
402982,McDonald's,569478939,42.14,0,2.11,52.8,PayPal,2022-09-16,18:26,4.64
402982,McDonald's,569496929,36.51,0,1.83,42.36,CARD,2022-09-16,19:01,4.02
402982,McDonald's,569502027,44.14,0,2.21,56.84,ONLINE,2022-09-16,19:05,4.86
402982,McDonald's,569502386,11.59,4.5,0.58,20.09,ONLINE,2022-09-16,18:57,1.27
402982,McDonald's,569518997,12.54,4.5,0.63,19.05,ONLINE,2022-09-16,19:25,1.38
402982,McDonald's,569718774,13.98,4.5,0.7,20.72,CARD,2022-09-17,10:48,1.54
402982,McDonald's,569812946,33.75,0,1.69,39.15,CARD,2022-09-17,11:33,3.71
402982,McDonald's,569876837,47.16,0,2.36,54.71,ONLINE,2022-09-17,12:51,5.19
402982,McDonald's,569882977,25.83,0,1.29,33.46,ONLINE,2022-09-17,13:00,2.84
402982,McDonald's,569930473,13.49,4.5,0.67,20.14,ONLINE,2022-09-17,14:15,1.48
402982,McDonald's,570032777,29.47,0,1.47,34.18,CASH,2022-09-17,16:57,3.24
402982,McDonald's,570135823,29.91,0,1.5,38.17,ONLINE,2022-09-17,19:34,3.29
402982,McDonald's,570171222,16.76,4.5,0.84,23.94,ONLINE,2022-09-17,21:06,1.84
402982,McDonald's,570611240,13.49,4.5,0.67,20.14,ONLINE,2022-09-18,17:06,1.48
402982,McDonald's,570710648,20.96,4.5,1.05,34.58,ONLINE,2022-09-18,21:28,2.31
402982,McDonald's,570712884,9.89,4.5,0.49,20,ONLINE,2022-09-18,21:34,1.09
402982,McDonald's,570935311,23.28,4.5,1.16,36.5,ONLINE,2022-09-19,13:13,2.56
402982,McDonald's,571395335,38.67,0,1.93,44.85,ONLINE,2022-09-20,16:45,4.25
402982,McDonald's,571398701,34.76,0,1.74,40.32,ONLINE,2022-09-20,16:22,3.82
402982,McDonald's,571409424,22.57,4.5,1.13,33.75,ONLINE,2022-09-20,16:38,2.48
402982,McDonald's,571412210,27.36,0,1.37,34.24,PayPal,2022-09-20,17:07,3.01
402982,McDonald's,571425052,14.78,4.5,0.74,21.65,CARD,2022-09-20,17:10,1.63
402982,McDonald's,571439388,23.97,4.5,1.2,32.31,CARD,2022-09-20,17:45,2.64
402982,McDonald's,571454697,26.87,0,1.34,33.66,ONLINE,2022-09-20,18:29,2.96
402982,McDonald's,571463572,29.05,0,1.45,33.7,CARD,2022-09-20,18:44,3.2
402982,McDonald's,571474485,16.94,4.5,0.85,24.15,CARD,2022-09-20,19:22,1.86
402982,McDonald's,571499964,43.23,0,2.16,50.15,ONLINE,2022-09-20,20:51,4.76
402982,McDonald's,571503308,18.94,4.5,0.95,26.47,ONLINE,2022-09-20,21:25,2.08
402982,McDonald's,571690719,14.96,4.5,0.75,26.86,ONLINE,2022-09-21,11:08,1.65
402982,McDonald's,571819086,13.78,4.5,0.69,20.49,CASH,2022-09-21,16:57,1.52
402982,McDonald's,571897306,19.84,4.5,0.99,27.51,ONLINE,2022-09-21,18:44,2.18
402982,McDonald's,571897477,26.04,0,1.3,34.2,ONLINE,2022-09-21,19:12,2.86
402982,McDonald's,572170605,39.69,0,1.98,46.04,CARD,2022-09-22,12:02,4.37
402982,McDonald's,572346236,25.11,0,1.26,29.13,CASH,2022-09-22,18:41,2.76
402982,McDonald's,572395511,13.76,4.5,0.69,20.46,CARD,2022-09-22,20:23,1.51
402982,McDonald's,572403882,13.76,4.5,0.69,20.46,CARD,2022-09-22,21:15,1.51
402982,McDonald's,572631650,14.13,4.5,0.71,20.89,CARD,2022-09-23,11:06,1.55
402982,McDonald's,572650230,27.78,0,1.39,35.43,ONLINE,2022-09-23,11:36,3.06
402982,McDonald's,572678442,36.42,0,1.82,46.48,ONLINE,2022-09-23,11:55,4.01
402982,McDonald's,572839200,18.37,4.5,0.92,25.81,CASH,2022-09-23,16:12,2.02
402982,McDonald's,572842303,6.89,4.5,0.34,12.49,CASH,2022-09-23,16:21,0.76
402982,McDonald's,572884544,19.78,4.5,0.99,27.45,CASH,2022-09-23,17:40,2.18
402982,McDonald's,572922209,16.86,4.5,0.84,24.05,CARD,2022-09-23,18:06,1.85
402982,McDonald's,572997309,60.24,0,3.01,73,ONLINE,2022-09-23,20:41,6.63
402982,McDonald's,573002310,22.76,4.5,1.14,30.9,CASH,2022-09-23,20:49,2.5
402982,McDonald's,573381402,25.11,0,1.26,29.13,CARD,2022-09-24,14:43,2.76
402982,McDonald's,573420307,22.57,4.5,1.13,33.75,ONLINE,2022-09-24,15:42,2.48
402982,McDonald's,573597725,16.57,4.5,0.83,23.72,CARD,2022-09-24,20:54,1.82
402982,McDonald's,573945522,6.89,4.5,0.34,12.49,CASH,2022-09-25,14:32,0.76
402982,McDonald's,573972454,47.72,0,2.39,60.36,ONLINE,2022-09-25,15:38,5.25
402982,McDonald's,574002368,12.96,4.5,0.65,19.54,CARD,2022-09-26,13:57,1.43
402982,McDonald's,574061328,10.99,4.5,0.55,17.25,CARD,2022-09-25,17:56,1.21
402982,McDonald's,574102788,25.22,0,1.26,34.52,ONLINE,2022-09-25,19:34,2.77
402982,McDonald's,574305322,29.27,0,1.46,33.95,CASH,2022-09-26,11:53,3.22
402982,McDonald's,574340882,18.48,4.5,0.92,25.93,ONLINE,2022-09-26,12:41,2.03
402982,McDonald's,574428524,38.05,0,1.9,44.14,CARD,2022-09-26,16:42,4.19
402982,McDonald's,574440968,27.2,0,1.36,31.55,CARD,2022-09-26,17:15,2.99
402982,McDonald's,574467124,19.87,4.5,0.99,27.55,CARD,2022-09-26,18:21,2.19
402982,McDonald's,574631740,21.28,4.5,1.06,29.47,ONLINE,2022-09-27,22:15,2.34
402982,McDonald's,574747359,14.74,4.5,0.74,21.6,CASH,2022-09-27,13:24,1.62
402982,McDonald's,574828621,25.58,0,1.28,29.67,ONLINE,2022-09-28,15:55,2.81
402982,McDonald's,574831375,9.68,4.5,0.48,15.72,CARD,2022-09-27,16:56,1.06
402982,McDonald's,574847695,9.98,4.5,0.5,16.08,CARD,2022-09-27,17:22,1.1
402982,McDonald's,574916752,10.77,4.5,0.54,18.99,Card (G-Pay / via Browser),2022-09-27,21:22,1.18
402982,McDonald's,574917255,8.28,4.5,0.41,16.36,ONLINE,2022-09-27,21:13,0.91
402982,McDonald's,575088640,9.46,4.5,0.47,15.78,ONLINE,2022-09-28,10:29,1.04
402982,McDonald's,575139168,16.28,4.5,0.81,23.38,CASH,2022-09-28,12:12,1.79
402982,McDonald's,575206888,27.38,0,1.37,31.76,ONLINE,2022-09-28,17:02,3.01
402982,McDonald's,575268774,9.98,4.5,0.5,16.08,CARD,2022-09-28,17:08,1.1
402982,McDonald's,575318443,19.07,4.5,0.95,26.62,CARD,2022-09-28,19:11,2.1
402982,McDonald's,575323294,37.94,0,1.9,44.01,CARD,2022-09-28,19:27,4.17
402982,McDonald's,575349938,11.95,4.5,0.6,18.36,CARD,2022-09-28,20:58,1.31
402983,Mike's Bar & Grill,553986649,53,4.5,2.65,65.98,PayPal,2022-08-17,17:50,5.83
402983,Mike's Bar & Grill,554022575,53,4.5,2.65,77.86,ONLINE,2022-08-17,19:12,5.83
402983,Mike's Bar & Grill,554478511,66.5,4.5,3.33,85.73,Card (G-Pay / via Browser),2022-08-18,17:30,7.32
402983,Mike's Bar & Grill,555114602,66,4.5,3.3,81.06,CASH,2022-08-19,19:48,7.26
402983,Mike's Bar & Grill,555186918,44,4.5,2.2,59.98,Card (G-Pay / via Browser),2022-08-19,20:22,4.84
402983,Mike's Bar & Grill,556721000,50,4.5,2.5,62.5,CARD,2022-08-22,16:38,5.5
402983,Mike's Bar & Grill,556775564,76.5,4.5,3.83,116.56,ONLINE,2022-08-22,18:32,8.42
402983,Mike's Bar & Grill,557267270,49.5,4.5,2.48,66.27,Card (G-Pay / via Browser),2022-08-23,20:50,5.45
402983,Mike's Bar & Grill,558024471,48,4.5,2.4,65.18,ONLINE,2022-08-25,13:17,5.28
402983,Mike's Bar & Grill,558796006,57,4.5,2.85,81.21,ONLINE,2022-08-26,18:32,6.27
402983,Mike's Bar & Grill,558796022,43,4.5,2.15,57.38,PayPal,2022-08-26,18:32,4.73
402983,Mike's Bar & Grill,558860801,54.5,4.5,2.73,67.73,CARD,2022-08-26,20:57,6
402983,Mike's Bar & Grill,558879297,47.5,4.5,2.38,62.59,Card (G-Pay / via Browser),2022-08-26,21:14,5.23
402983,Mike's Bar & Grill,560884793,44,4.5,2.2,55.54,ONLINE,2022-08-30,17:52,4.84
402983,Mike's Bar & Grill,561199650,44,4.5,2.2,60.54,ONLINE,2022-08-31,12:58,4.84
402983,Mike's Bar & Grill,562285051,36.5,4.5,1.83,46.85,CARD,2022-09-02,14:05,4.02
402983,Mike's Bar & Grill,563546741,23.5,4.5,1.18,34.95,ONLINE,2022-09-04,15:19,2.59
402983,Mike's Bar & Grill,563618601,26.75,4.5,1.34,39.08,PayPal,2022-09-04,17:05,2.94
402983,Mike's Bar & Grill,564998918,47,4.5,2.35,59.02,CARD,2022-09-07,18:43,5.17
402983,Mike's Bar & Grill,565702429,18,4.5,0.9,30.38,ONLINE,2022-09-09,11:25,1.98
402983,Mike's Bar & Grill,565735790,21,4.5,1.05,28.86,ONLINE,2022-09-09,10:52,2.31
402983,Mike's Bar & Grill,566019894,47,4.5,2.35,59.02,CARD,2022-09-09,18:37,5.17
402983,Mike's Bar & Grill,566366139,11,4.5,0.55,22.26,ONLINE,2022-09-10,11:09,1.21
402983,Mike's Bar & Grill,566573620,108,4.5,5.4,134.78,ONLINE,2022-09-10,17:23,11.88
402983,Mike's Bar & Grill,566685576,17,4.5,0.85,26.64,ONLINE,2022-09-10,19:31,1.87
402983,Mike's Bar & Grill,566713038,43,4.5,2.15,57.64,Card (G-Pay / via Browser),2022-09-10,20:40,4.73
402983,Mike's Bar & Grill,566932100,12,4.5,0.6,23.42,ONLINE,2022-09-11,10:51,1.32
402983,Mike's Bar & Grill,567147067,30,4.5,1.5,45.2,ONLINE,2022-09-11,17:15,3.3
402983,Mike's Bar & Grill,567561074,74,4.5,3.7,90.34,CARD,2022-09-12,17:09,8.14
402983,Mike's Bar & Grill,567584700,35,4.5,1.75,45.1,CASH,2022-09-12,18:22,3.85
402983,Mike's Bar & Grill,568028214,43,4.5,2.15,58.19,Card (G-Pay / via Browser),2022-09-13,20:28,4.73
402983,Mike's Bar & Grill,568850953,101,4.5,5.05,128.66,ONLINE,2022-09-15,17:46,11.11
402983,Mike's Bar & Grill,569282932,16,4.5,0.8,23.06,ONLINE,2022-09-16,13:11,1.76
402983,Mike's Bar & Grill,569324308,35.5,4.5,1.78,50.69,ONLINE,2022-09-16,14:31,3.91
402983,Mike's Bar & Grill,569439690,144,4.5,7.2,171.54,CARD,2022-09-16,17:29,15.84
402983,Mike's Bar & Grill,569526551,39,4.5,1.95,54.71,ONLINE,2022-09-16,19:54,4.29
402983,Mike's Bar & Grill,569547124,35,4.5,1.75,50.06,Card (G-Pay / via Browser),2022-09-16,20:25,3.85
402983,Mike's Bar & Grill,569819538,36,4.5,1.8,53.2,ONLINE,2022-09-17,11:41,3.96
402983,Mike's Bar & Grill,569942256,36,4.5,1.8,46.26,CARD,2022-09-17,14:37,3.96
402983,Mike's Bar & Grill,570053165,41,4.5,2.05,57.06,PayPal,2022-09-17,17:20,4.51
402983,Mike's Bar & Grill,570539154,59,4.5,2.95,83.88,ONLINE,2022-09-18,15:25,6.49
402983,Mike's Bar & Grill,571314628,34,4.5,1.7,46.58,ONLINE,2022-09-20,12:49,3.74
402983,Mike's Bar & Grill,571753901,32,4.5,1.6,47.62,ONLINE,2022-09-21,13:34,3.52
402983,Mike's Bar & Grill,572785800,36,4.5,1.8,51.26,ONLINE,2022-09-23,14:49,3.96
402983,Mike's Bar & Grill,572884341,90,4.5,4.5,116.52,Card (G-Pay / via Browser),2022-09-23,17:24,9.9
402983,Mike's Bar & Grill,572931197,42,4.5,2.1,53.22,CARD,2022-09-23,18:36,4.62
402983,Mike's Bar & Grill,573518400,48,4.5,2.4,60.18,ONLINE,2022-09-24,18:44,5.28
402983,Mike's Bar & Grill,574471122,81,4.5,4.05,104.37,ONLINE,2022-09-26,18:39,8.91
402983,Mike's Bar & Grill,574816973,67,4.5,3.35,82.22,CARD,2022-09-27,16:14,7.37
402983,Mike's Bar & Grill,575285893,53,4.5,2.65,75.88,Card (G-Pay / via Browser),2022-09-28,18:07,5.83
402985,OPA!,553358503,64.23,0,3.21,74.51,CARD,2022-08-16,12:34,7.07
402985,OPA!,553365842,60.49,0,3.02,70.16,CARD,2022-08-16,12:46,6.65
402985,OPA!,553369581,34.09,0,1.7,39.54,ONLINE,2022-08-16,12:52,3.75
402985,OPA!,553380739,9.65,4.5,0.48,15.69,CASH,2022-08-16,13:10,1.06
402985,OPA!,553420220,30.13,0,1.51,40.89,ONLINE,2022-08-16,14:38,3.31
402985,OPA!,553483823,27.38,4.5,1.37,41.34,ONLINE,2022-08-16,17:00,3.01
402985,OPA!,553523816,38.78,0,1.94,49.49,ONLINE,2022-08-16,18:23,4.27
402985,OPA!,554011826,30.98,0,1.55,40.94,PayPal,2022-08-17,18:33,3.41
402985,OPA!,554321253,27.38,4.5,1.37,38.26,ONLINE,2022-08-18,12:12,3.01
402985,OPA!,554332978,21.68,4.5,1.08,31.12,ONLINE,2022-08-18,12:58,2.38
402985,OPA!,554527766,35.74,0,1.79,41.46,CASH,2022-08-18,18:59,3.93
402985,OPA!,555028671,21.23,4.5,1.06,32.04,ONLINE,2022-08-19,16:12,2.34
402985,OPA!,555822833,15.45,4.5,0.77,22.42,CASH,2022-08-20,20:43,1.7
402985,OPA!,557653144,21.4,4.5,1.07,29.32,CARD,2022-08-24,17:16,2.35
402985,OPA!,557685704,57,0,2.85,72.73,ONLINE,2022-08-24,18:31,6.27
402985,OPA!,557696417,36.39,0,1.82,46.43,ONLINE,2022-08-24,18:51,4
402985,OPA!,558196660,17.64,4.5,0.88,24.96,CARD,2022-08-25,18:55,1.94
402985,OPA!,558210288,17.25,4.5,0.86,24.51,CARD,2022-08-25,19:24,1.9
402985,OPA!,558563622,14.59,4.5,0.73,24.85,ONLINE,2022-08-26,12:36,1.6
402985,OPA!,558639876,14.78,4.5,0.74,21.65,ONLINE,2022-08-26,14:46,1.63
402985,OPA!,558771714,31.69,0,1.58,38.76,ONLINE,2022-08-26,17:57,3.49
402985,OPA!,558839664,32.88,0,1.64,41.95,ONLINE,2022-08-26,19:39,3.62
402985,OPA!,560716038,36.52,0,1.83,42.37,CARD,2022-08-30,11:57,4.02
402985,OPA!,561333256,31.98,0,1.6,37.1,CARD,2022-08-31,17:21,3.52
402985,OPA!,561370973,21.68,4.5,1.08,29.64,CARD,2022-08-31,18:39,2.38
402985,OPA!,562435863,72.27,0,3.61,88.83,ONLINE,2022-09-02,17:55,7.95
402985,OPA!,562479296,36.11,0,1.81,45.66,ONLINE,2022-09-02,18:41,3.97
402985,OPA!,563107487,45.28,0,2.26,57.77,ONLINE,2022-09-03,18:58,4.98
402985,OPA!,563604753,39.74,0,1.99,46.1,CARD,2022-09-04,16:22,4.37
402985,OPA!,563972462,33.43,0,1.67,38.78,CARD,2022-09-05,13:02,3.68
402985,OPA!,564421563,27.18,4.5,1.36,36.03,CARD,2022-09-06,13:21,2.99
402985,OPA!,564550702,84.38,0,4.22,112.56,PayPal,2022-09-06,18:29,9.28
402985,OPA!,564557906,34.93,0,1.75,44.57,ONLINE,2022-09-06,18:47,3.84
402985,OPA!,564803532,21.55,4.5,1.08,29.5,CARD,2022-09-07,11:24,2.37
402985,OPA!,564810164,40.79,0,2.04,47.32,CARD,2022-09-07,11:50,4.49
402985,OPA!,564992838,42.86,0,2.14,56.17,ONLINE,2022-09-07,18:33,4.71
